Time,Extension,Load
(sec),(mm),(N)
67.90000,28.29287,4.99298
68.00000,28.33370,4.97606
68.10000,28.37474,4.94888
68.20000,28.41662,4.94143
68.30000,28.45870,4.93304
68.40000,28.49995,4.92902
68.50000,28.54120,4.92509
68.60000,28.58266,4.92192
68.70000,28.62454,4.91688
68.80000,28.66683,4.90593
68.90000,28.70828,4.90349
69.00000,28.74974,4.90738
69.10000,28.79099,4.91592
69.20000,28.83308,4.93075
69.30000,28.87495,4.93684
69.40000,28.91704,4.94501
69.50000,28.95829,4.95633
69.60000,28.99974,4.95438
69.70000,29.04204,4.96797
69.80000,29.08412,4.97454
69.90000,29.12579,4.98127
70.00000,29.16704,4.98807
70.10000,29.20808,4.98732
70.20000,29.24995,4.99903
70.30000,29.29203,5.00196
70.40000,29.33349,5.00924
70.50000,29.37474,5.01771
70.60000,29.41620,5.02254
70.70000,29.45766,5.02912
70.80000,29.49974,5.03682
70.90000,29.54162,5.04254
71.00000,29.58287,5.04393
71.10000,29.62433,5.05140
71.20000,29.66641,5.05729
71.30000,29.70870,5.06708
71.40000,29.75058,5.06940
71.44600,29.76953,5.07669
